id,county,Math_2013,CR_2013,Writing_2013,Total_2013,income2013,freelunch_2013,dropout_2013,hispanic_percent,black_percent,white_percent,other_percent,state_code,geometry
92,Hyde,471,432,415,1318,35810,63.8938053,2.34,15.27531083,27.17584369,54.52930728,3.019538188,NC,"{""type"": ""MultiPolygon"",""coordinates"": [[[[-76.51859537599793, 35.57781017333246], [-76.53924933569613, 35.59420164486197], [-76.58553132354689, 35.60962018472686], [-76.60760466212153, 35.63523168739083], [-76.60857448554378, 35.66431851584429], [-76.63347886306948, 35.70316683125239], [-76.40808311377386, 35.699281372882695], [-76.27309074910704, 35.68966514445464], [-76.29727458424824, 35.61186122747279], [-76.23243695931659, 35.59483292888651], [-76.20987624833893, 35.60455649528428], [-76.166946551684, 35.69700779720001], [-76.10438203619869, 35.663805034205424], [-76.02084449993629, 35.66925948151745], [-75.90765645546735, 35.665806276052805], [-75.89112184937687, 35.631437352326515], [-76.05260830212751, 35.41477488341082], [-76.18125223717378, 35.34170186672222], [-76.49845096083162, 35.416383761463536], [-76.53340211015711, 35.45036529458294], [-76.45808224867017, 35.50459174270516], [-76.44617369149714, 35.55103162926811], [-76.51859537599793, 35.57781017333246]]], [[[-76.01662796195058, 35.0696051385049], [-75.97531320442097, 35.1163551240479], [-75.85354936385197, 35.16745519839027], [-75.76331154493319, 35.19245821080705], [-75.81115029597298, 35.16419428952], [-75.90356248583893, 35.13266417535066], [-76.0024976331343, 35.06960534572106], [-76.01662796195058, 35.0696051385049]]]]}"
42,Iredell,531,510,487,1528,49902,37.7612152,1.68,11.11007157,13.9168265,69.66833513,5.304766805,NC,"{""type"": ""Polygon"",""coordinates"": [[[-80.72630968327994, 35.50770635696807], [-80.77602410317553, 35.506946650729766], [-80.9551429932203, 35.50925581578755], [-80.95087050687201, 35.528802360534755], [-80.96123147017097, 35.543698612074074], [-80.93107183186487, 35.61972616854373], [-81.0033776825335, 35.69718978479054], [-81.05457975902951, 35.713535461549185], [-81.0720058608346, 35.7437820788375], [-81.10868902641454, 35.77203335993893], [-81.04890364223274, 35.836101280452674], [-80.99514508819468, 35.977210562487805], [-81.0203688376235, 36.03506780032186], [-80.98875138184367, 36.05348164974684], [-80.8772050073844, 36.05254031854628], [-80.68936185086253, 36.045614273886045], [-80.70575964248485, 35.851795832239674], [-80.76591381962338, 35.682176404318064], [-80.72630968327994, 35.50770635696807]]]}"
71,Jackson,503,494,468,1465,37388,51.1731844,1.73,9.255141745,1.278488049,77.20956087,12.25680934,NC,"{""type"": ""Polygon"",""coordinates"": [[[-83.10615694952598, 35.000366708619254], [-83.16137057542367, 35.05931431787532], [-83.14492792150321, 35.08337848568544], [-83.14807107979183, 35.091473643907634], [-83.17701741569036, 35.11158946324419], [-83.1933517991684, 35.139312084123176], [-83.21780449727427, 35.15908832798124], [-83.21990867374801, 35.22262479085443], [-83.2326501880711, 35.230906806246864], [-83.26381021418273, 35.22186912533121], [-83.28485280778474, 35.22673269576945], [-83.31051119310442, 35.260084913417806], [-83.33169174086346, 35.31944141195713], [-83.32968537041617, 35.364008737906644], [-83.3645920200718, 35.41342761575726], [-83.35290347465424, 35.45599623825732], [-83.30973402890483, 35.46357320067305], [-83.24717738763349, 35.50708880101398], [-83.22653140575737, 35.51355487760807], [-83.18126415543105, 35.512510197348846], [-83.14223773773539, 35.4844956089036], [-83.12809969011722, 35.45671693605393], [-83.08757805243137, 35.446429016450566], [-83.04590413749638, 35.40709565982125], [-83.03845741043578, 35.39003239350836], [-82.98521689679207, 35.35642540359406], [-82.95347707987109, 35.30863192928474], [-82.91896781900198, 35.2908722094657], [-82.92671247109335, 35.228008732868794], [-82.97857354677502, 35.18582853705641], [-82.99044666998508, 35.15827282879247], [-82.98194091294633, 35.12760198822522], [-83.05195370961343, 35.063567584924996], [-83.04372230676752, 35.040159463470275], [-83.00714658276537, 35.02429318129255], [-83.10615694952598, 35.000366708619254]]]}"
59,Johnston,507,494,470,1471,48380,39.3583371,1.95,19.69365427,16.03369204,59.84233087,4.430322832,NC,"{""type"": ""Polygon"",""coordinates"": [[[-78.53847450362923, 35.31528035609765], [-78.5391990867288, 35.33662703941116], [-78.60055651629126, 35.40319222544988], [-78.62291073636773, 35.44657608811852], [-78.68847874645138, 35.50768646421693], [-78.70870470117578, 35.51426277980694], [-78.70295170718448, 35.52009907469365], [-78.47736241799753, 35.69576745308383], [-78.25426609460025, 35.815680231715774], [-78.23376625191938, 35.74594888639491], [-78.21126625527594, 35.738350218086666], [-78.2053379564152, 35.725552133752515], [-78.18664514223788, 35.72526990534568], [-78.16152049393651, 35.7094507130398], [-78.16216141351238, 35.68314109914041], [-78.12461565887183, 35.5976779549282], [-78.06504282666383, 35.582198234492736], [-78.1456889204652, 35.42915470048102], [-78.15660682899212, 35.35079440811564], [-78.17717645171412, 35.33976253070196], [-78.20875572791688, 35.3393391880917], [-78.23694733076488, 35.3147959365249], [-78.26788584280388, 35.31752347100516], [-78.30984934231931, 35.280449081319404], [-78.41640646974066, 35.24924165451171], [-78.4933525118295, 35.25978533065776], [-78.53847450362923, 35.31528035609765]]]}"
88,Jones,452,450,417,1319,38230,74.4084137,5.11,7.0995671,43.98268398,45.19480519,3.722943723,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.04867368219986, 34.83135240368228], [-77.05713499137278, 34.81520876267743], [-77.07280638675414, 34.8156016445125], [-77.1003647370241, 34.797657502313065], [-77.15949480010705, 34.78865867442698], [-77.1639352351512, 34.774678007480624], [-77.19251604174747, 34.80444750956575], [-77.17973634784731, 34.83230974233102], [-77.20594427041729, 34.83566275878341], [-77.22266853109612, 34.884669535500315], [-77.28510224138188, 34.92656237430596], [-77.33481728292594, 34.93270084215469], [-77.36965456697276, 34.9144100791274], [-77.49932080293321, 34.96266719958966], [-77.63894527759008, 34.98418333391616], [-77.68268684715102, 34.96688819272276], [-77.73162394743488, 35.00099939135286], [-77.59918645438489, 35.07103223618323], [-77.53274658231757, 35.14504508175525], [-77.51046012192468, 35.15593227048679], [-77.52800102148116, 35.239860150186324], [-77.47378431251835, 35.22735527671537], [-77.4230927130269, 35.1944679485169], [-77.20518907113042, 35.08821397833431], [-77.1789200197939, 35.053518896375735], [-77.14012314579696, 35.05439635319567], [-77.13079204680196, 35.06944174856452], [-77.11026055185297, 35.066195448433376], [-77.10304290225477, 35.024420204797245], [-77.10920758294743, 34.830589381985455], [-77.04867368219986, 34.83135240368228]]]}"
65,Lee,490,479,459,1428,41506,58.8614723,3.14,31.1503706,21.42349477,43.13128236,4.294852269,NC,"{""type"": ""Polygon"",""coordinates"": [[[-79.18218958088967, 35.30469601378064], [-79.26406752294476, 35.34472561669996], [-79.28447541345564, 35.392960979465656], [-79.30294604010784, 35.40895910292374], [-79.32433136923477, 35.41498199596048], [-79.33083868184426, 35.4449721832536], [-79.36223338025452, 35.47056353414623], [-79.3434186711724, 35.49179215605387], [-79.34269351822839, 35.5103920855885], [-79.33129486821552, 35.52212979303947], [-79.31260257207857, 35.52701667529546], [-79.31475383842417, 35.539280504570925], [-79.30511010205116, 35.54285498329189], [-79.2858761428779, 35.544556694183264], [-79.2758360537992, 35.53042781588009], [-79.22687678138644, 35.56551515802525], [-79.22024715943984, 35.550951229398905], [-79.20947425041929, 35.553602508333114], [-79.19398577510117, 35.5752809965192], [-79.13234554728743, 35.624764836635265], [-79.06703008189602, 35.59885727388592], [-79.03823812203503, 35.54961504780978], [-78.97422785941717, 35.51731010062262], [-79.18218958088967, 35.30469601378064]]]}"
79,Lenoir,460,447,428,1335,32602,65.7673403,3.01,11.39365918,45.10127697,40.12549538,3.379568472,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.83628069547365, 35.1719052171817], [-77.82976540504208, 35.34251223731109], [-77.80488501278664, 35.36475165963617], [-77.76039611815283, 35.36210043250601], [-77.698114711743, 35.36998174365341], [-77.68416740659805, 35.346102050027724], [-77.66574915382971, 35.33983464192485], [-77.62149700365612, 35.36664810191178], [-77.55841455138453, 35.38125098717578], [-77.53686842251919, 35.40214402251597], [-77.53466359079684, 35.41798637122747], [-77.49436336357552, 35.40760686208239], [-77.47357279662533, 35.42169061906722], [-77.44363322187874, 35.354758194192954], [-77.40117406131401, 35.34293247167898], [-77.38584591949792, 35.32942462020054], [-77.41283965754208, 35.33138167320229], [-77.44989648565846, 35.30222237089766], [-77.44819487837516, 35.28583830734579], [-77.42933401189391, 35.26000130169816], [-77.47378431251835, 35.22735527671537], [-77.52800102148116, 35.239860150186324], [-77.51046012192468, 35.15593227048679], [-77.53274658231757, 35.14504508175525], [-77.59918645438489, 35.07103223618323], [-77.73162394743488, 35.00099939135286], [-77.74448777109508, 35.00260930548637], [-77.75469632691004, 35.01824578494516], [-77.75130093475339, 35.095840154587506], [-77.76383652801974, 35.128776178583045], [-77.83628069547365, 35.1719052171817]]]}"
70,Lincoln,497,476,456,1429,50746,41.7336445,2.46,10.54477038,6.072008894,79.9110579,3.472162832,NC,"{""type"": ""Polygon"",""coordinates"": [[[-80.95656869218958, 35.39759049925374], [-81.4448858454541, 35.41350040043266], [-81.51531576824672, 35.521555338046184], [-81.50677079555012, 35.546629477409105], [-81.52345687665189, 35.56139191911456], [-80.96123147017097, 35.543698612074074], [-80.95087050687201, 35.528802360534755], [-80.9551429932203, 35.50925581578755], [-80.94199678574115, 35.451266063220615], [-80.95366222655711, 35.436194351399735], [-80.95656869218958, 35.39759049925374]]]}"
83,Macon,492,506,484,1482,36953,57.6076779,0.9,13.44345033,0.779995412,81.76187199,4.014682267,NC,"{""type"": ""Polygon"",""coordinates"": [[[-83.10615694952598, 35.000366708619254], [-83.51288766206532, 34.99211577565049], [-83.52710180981741, 35.01982953803874], [-83.55311976697477, 35.03585501402965], [-83.56192479594934, 35.0560348113549], [-83.64345057414435, 35.127590280512315], [-83.64476313309149, 35.14345174491437], [-83.71769684871806, 35.138899982989486], [-83.73941916312151, 35.14593020557302], [-83.7129745996994, 35.180842398260864], [-83.72222224238688, 35.19736363890915], [-83.69658613280417, 35.21452626536968], [-83.69552606674523, 35.25089922836149], [-83.679083723649, 35.27231144378488], [-83.47310879069687, 35.291739771714106], [-83.42456104957338, 35.31541489118806], [-83.33169174086346, 35.31944141195713], [-83.31051119310442, 35.260084913417806], [-83.28485280778474, 35.22673269576945], [-83.26381021418273, 35.22186912533121], [-83.2326501880711, 35.230906806246864], [-83.21990867374801, 35.22262479085443], [-83.21780449727427, 35.15908832798124], [-83.1933517991684, 35.139312084123176], [-83.17701741569036, 35.11158946324419], [-83.14807107979183, 35.091473643907634], [-83.14492792150321, 35.08337848568544], [-83.16137057542367, 35.05931431787532], [-83.10615694952598, 35.000366708619254]]]}"
41,Madison,490,493,466,1449,36724,52.9434698,2.35,3.576923077,0.346153846,94.03846154,2.038461538,NC,"{""type"": ""Polygon"",""coordinates"": [[[-82.89584177054198, 35.94846258425629], [-82.85613713436204, 35.94752855742529], [-82.8085351795865, 35.92097515371632], [-82.7763084564989, 35.956677358005535], [-82.77346332684913, 35.987606907945704], [-82.76309490376848, 35.999650000209144], [-82.64375533683288, 36.05182904908485], [-82.62790879199419, 36.054446137353025], [-82.60426423690349, 36.04309405917161], [-82.59209422474343, 36.02255608871771], [-82.6056664686429, 36.003654193437214], [-82.59916490628179, 35.96340577025533], [-82.55400525294537, 35.956215939426286], [-82.50679390062717, 35.97265030470045], [-82.48380502926359, 35.947718212013655], [-82.48694715147144, 35.90499402198317], [-82.4413363367556, 35.88233985651838], [-82.40566562932236, 35.8140851853416], [-82.50040247365389, 35.796237968499945], [-82.76616222094339, 35.69410537228262], [-82.80548495774461, 35.68501055151147], [-82.8431296581005, 35.69183044969491], [-82.88097199086681, 35.67366443079459], [-82.90740251539424, 35.727950142737924], [-82.95205132909778, 35.73909956351708], [-82.9429118014406, 35.76656544357664], [-82.9626197675747, 35.79195196129736], [-82.90668912196719, 35.87231717359692], [-82.91393873465775, 35.927969735120726], [-82.89584177054198, 35.94846258425629]]]}"
39,Martin,480,439,430,1349,33305,64.8695652,3.67,5.355600346,50.99337748,40.6852865,2.965735675,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.17814130147313, 35.73235296804944], [-77.20734800447384, 35.7552865126989], [-77.26050402572923, 35.75924972893178], [-77.26418920968247, 35.78293883549639], [-77.35778942158477, 35.81546990731567], [-77.34205746728131, 35.908162616055165], [-77.40500206900396, 35.99487351236119], [-77.33189569051396, 36.068138411211855], [-77.31494255958891, 36.04824120492171], [-77.27640522382954, 36.027855849167985], [-77.21349097927398, 36.005521314626506], [-77.21522278831227, 35.98922500711744], [-77.19308148283788, 35.988252386277054], [-77.19557615816088, 35.93611343372787], [-77.18835845675862, 35.931406156076605], [-77.08969139536734, 35.925402326926374], [-77.06597840714055, 35.936167413536964], [-77.04056396704259, 35.931910364792415], [-77.03385736429338, 35.91449260343768], [-77.04799479026308, 35.85765010312806], [-77.00410122765044, 35.86199900043452], [-76.99040605276541, 35.87799784914915], [-76.93577009371145, 35.894759874972735], [-76.90448050569721, 35.86807260962587], [-76.89815492165805, 35.81434301404586], [-76.87815752635564, 35.81745208527654], [-76.85639786123976, 35.83594198303142], [-76.8345089450455, 35.884388447257805], [-76.8102007284056, 35.881470377520515], [-76.78273355324505, 35.85939507039236], [-76.80634671508786, 35.81100201613063], [-76.804942566599, 35.79053631231173], [-76.82562621001178, 35.757043343088235], [-76.83797753630985, 35.70561788757418], [-76.97958444794779, 35.65028920490491], [-77.16096691549565, 35.736938247187844], [-77.17814130147313, 35.73235296804944]]]}"
50,McDowell,493,481,473,1447,35627,62.6384056,4.24,10.85696381,3.023656588,80.82406392,5.295315682,NC,"{""type"": ""Polygon"",""coordinates"": [[[-81.8161061322582, 35.57450512742059], [-81.83171624346092, 35.56518941422529], [-81.84009326746168, 35.53736857288753], [-81.86197482748234, 35.53067352243912], [-81.96687386301353, 35.521711941657394], [-82.00142881504543, 35.54609905584934], [-82.03601386522425, 35.528711030013234], [-82.11658313363515, 35.51912723091386], [-82.17054061518463, 35.52858670031859], [-82.26784331358934, 35.568978258061435], [-82.29051162155689, 35.58942044284642], [-82.26518203647552, 35.61260648038409], [-82.2840815487702, 35.639022499780474], [-82.28902665876652, 35.6716070851725], [-82.27904795747453, 35.697672857458265], [-82.21162484473874, 35.717106417595474], [-82.16413090138543, 35.760644500889505], [-82.15443453210837, 35.79849009731031], [-82.11868958948662, 35.818651918633876], [-82.09783048579226, 35.84397839547289], [-82.03451895605829, 35.85370444846455], [-81.99073231698306, 35.872600230868386], [-81.98317933983758, 35.88770286970081], [-81.98820018733954, 35.905769321237344], [-81.94685496903476, 35.91053834930362], [-81.94478757342902, 35.91874001663089], [-81.96123012374142, 35.93934693826128], [-81.9411797847107, 35.955102048970375], [-81.90605845911567, 35.892140559130866], [-81.9060876765939, 35.84812245960743], [-81.93281395038247, 35.827724722688274], [-81.97512805963679, 35.818404657953664], [-81.98542763514902, 35.80007856457148], [-81.8654485473466, 35.71897954805333], [-81.8161061322582, 35.57450512742059]]]}"
73,Mecklenburg,503,493,477,1473,52111,50.7131085,3.02,18.44592056,41.71245064,31.63028761,8.211341193,NC,"{""type"": ""Polygon"",""coordinates"": [[[-81.04909899526545, 35.15167278695239], [-81.02376169138219, 35.14917489977895], [-81.00707592110466, 35.16339231118552], [-81.0013152083115, 35.19612925225751], [-81.01384976549704, 35.25004068001594], [-80.9794413670927, 35.333405553414906], [-80.92607294927562, 35.34881342164768], [-80.93755552183238, 35.365063519953566], [-80.98272242773432, 35.369232346418954], [-80.95656869218958, 35.39759049925374], [-80.95366222655711, 35.436194351399735], [-80.94199678574115, 35.451266063220615], [-80.9551429932203, 35.50925581578755], [-80.77602410317553, 35.506946650729766], [-80.77517710713077, 35.47971010715278], [-80.76148193224574, 35.4652757922331], [-80.7452305906429, 35.4199964715656], [-80.7625342795028, 35.400820222092264], [-80.68977845894766, 35.34090056184026], [-80.65923728389113, 35.264817834068594], [-80.53943137699254, 35.20596222878657], [-80.75947400767727, 35.03676935532566], [-80.79701173269171, 35.02834638114193], [-80.83995904272004, 35.00216643275324], [-80.89451035397356, 35.05988079504654], [-80.92759189551587, 35.101394687303724], [-81.03968521702349, 35.03734536444013], [-81.06535002604404, 35.0666253183526], [-81.02824056502361, 35.10555097719157], [-81.04883971604808, 35.13215338752184], [-81.04909899526545, 35.15167278695239]]]}"
35,Mitchell,504,505,467,1476,35322,46.4141414,3.61,6.95479384,0.149031297,91.3065077,1.589667163,NC,"{""type"": ""Polygon"",""coordinates"": [[[-82.11868958948662, 35.818651918633876], [-82.1464924548227, 35.818601357891396], [-82.14085633074437, 35.900392010140024], [-82.14940990291151, 35.92156691125878], [-82.1844537814676, 35.93499296415895], [-82.19561646408086, 35.94749307165827], [-82.1988987680194, 36.00188606976728], [-82.2319509884754, 36.00399003902486], [-82.24046529318065, 35.98431750685375], [-82.25870798205935, 35.98578931141812], [-82.30154976725935, 36.02943929143733], [-82.30954520270562, 36.011586686975576], [-82.32953503461827, 36.014374780377935], [-82.34011771920602, 36.02550948880989], [-82.34435347649035, 36.070350443695695], [-82.38503529226615, 36.078616037207624], [-82.4082829248067, 36.07542661791177], [-82.37371341583972, 36.09880717961752], [-82.31178370705362, 36.1222605778027], [-82.26215994422705, 36.12048758455306], [-82.20758459589922, 36.14712755281192], [-82.15390095050219, 36.13973765478259], [-82.11792558351304, 36.09637482455396], [-82.07760214808206, 36.100260231119606], [-82.06216615025588, 36.03564883442816], [-82.04256484863899, 36.00513278433074], [-82.04894234032565, 35.96735929913284], [-82.00490186145718, 35.91456569893732], [-81.98820018733954, 35.905769321237344], [-81.98317933983758, 35.88770286970081], [-81.99073231698306, 35.872600230868386], [-82.03451895605829, 35.85370444846455], [-82.09783048579226, 35.84397839547289], [-82.11868958948662, 35.818651918633876]]]}"
75,Montgomery,435,426,416,1277,30684,70.0556766,2.21,31.37964303,19.87457791,44.59720212,4.148576942,NC,"{""type"": ""Polygon"",""coordinates"": [[[-80.07119155266328, 35.150889406268064], [-80.05884670187014, 35.17722497399121], [-80.06562153053926, 35.20808852558515], [-80.09212618664712, 35.254370617043975], [-80.09329229557478, 35.29158990262802], [-80.05052588525217, 35.3665126861527], [-80.05166231046523, 35.376949490565394], [-80.11608410437236, 35.46449924968198], [-80.16184649770759, 35.47488290315022], [-80.18168283425139, 35.50525892692904], [-80.06417821819659, 35.50583809608992], [-79.76474874630105, 35.506072457564315], [-79.70799638502004, 35.27856015062952], [-79.64813785353456, 35.189881374277505], [-79.60722908426202, 35.15933947396442], [-79.6370615800591, 35.153986355353524], [-79.69771665045491, 35.17322088437122], [-79.75960921574473, 35.16745877286898], [-79.83608964312712, 35.173947539632366], [-79.90923673959212, 35.1558667383769], [-79.97560030430935, 35.1509041704193], [-80.01046043393757, 35.13729017246406], [-80.06495833522642, 35.13672975636546], [-80.07119155266328, 35.150889406268064]]]}"
72,Moore,512,505,480,1497,47301,42.0493298,2.73,11.51964652,17.91068329,65.63042449,4.9392457,NC,"{""type"": ""Polygon"",""coordinates"": [[[-79.60722908426202, 35.15933947396442], [-79.64813785353456, 35.189881374277505], [-79.70799638502004, 35.27856015062952], [-79.76474874630105, 35.506072457564315], [-79.5551071752418, 35.51319375164918], [-79.34269351822839, 35.5103920855885], [-79.3434186711724, 35.49179215605387], [-79.36223338025452, 35.47056353414623], [-79.33083868184426, 35.4449721832536], [-79.32433136923477, 35.41498199596048], [-79.30294604010784, 35.40895910292374], [-79.28447541345564, 35.392960979465656], [-79.26406752294476, 35.34472561669996], [-79.18218958088967, 35.30469601378064], [-79.21640055409974, 35.26543559723885], [-79.16884739872934, 35.2360599094615], [-79.14658538984307, 35.21320308659445], [-79.09564435390176, 35.190125060479005], [-79.09692629666161, 35.17696844038793], [-79.12175245008775, 35.170346174614934], [-79.14702862520447, 35.173710587955995], [-79.23504057996088, 35.203368452336136], [-79.34980610923463, 35.14095629253079], [-79.45512227089135, 35.03751574792582], [-79.49482576738242, 35.062664588713616], [-79.55266658333598, 35.0642613446211], [-79.57396063374543, 35.073419728948636], [-79.57539249739538, 35.11927930666184], [-79.60722908426202, 35.15933947396442]]]}"
34,Nash,470,451,434,1355,43151,60.9469973,3.79,10.40078082,49.64314036,34.60623437,5.349844446,NC,"{""type"": ""Polygon"",""coordinates"": [[[-78.18664514223788, 35.72526990534568], [-78.2053379564152, 35.725552133752515], [-78.21126625527594, 35.738350218086666], [-78.23376625191938, 35.74594888639491], [-78.25426609460025, 35.815680231715774], [-78.13062518646639, 36.02162138843419], [-78.00599653071264, 36.196096771600246], [-77.98482401257971, 36.17759578778094], [-77.97310479917081, 36.18919238102849], [-77.95557167022025, 36.183901530872994], [-77.93893884367102, 36.187700994537224], [-77.92210760765076, 36.177882108706896], [-77.91754496687759, 36.15693203711929], [-77.88654532607205, 36.14459174508162], [-77.81100338066805, 36.13597087946725], [-77.80106948987019, 36.1444089804305], [-77.74686795949093, 36.14657594340003], [-77.71988235468096, 36.1342663193537], [-77.70020578179476, 36.14432200144829], [-77.82984927578192, 35.85465189254176], [-77.8446280357598, 35.835731244198996], [-77.87275105005959, 35.84486346748662], [-78.18664514223788, 35.72526990534568]]]}"
104,New Hanover,526,516,494,1536,45890,45.3417372,2.29,9.76574992,21.4862488,63.07163415,5.676367125,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.96044223420382, 34.189413842346156], [-77.96557720600467, 34.24245651636327], [-77.97499222754355, 34.24353222724213], [-77.98285856732358, 34.26185013558607], [-77.99993385217361, 34.26805278863965], [-77.99510431698927, 34.28296805226144], [-78.00673199266049, 34.28498597500952], [-78.01102002022061, 34.31278329731339], [-78.02563855030452, 34.32893828340288], [-77.98639149920491, 34.340084699547745], [-77.99416630124723, 34.36248429996276], [-77.97878485307457, 34.375854663520535], [-77.94952474010921, 34.36625325104775], [-77.94364979940909, 34.35660604380411], [-77.92149310813498, 34.37348209031849], [-77.88777727793384, 34.36423926540667], [-77.82808980338658, 34.38813823013503], [-77.80884765917509, 34.3596008353238], [-77.7502285911371, 34.305215245192436], [-77.86409438785397, 34.19290807661004], [-77.89410933747793, 34.069351764472565], [-77.92646681396107, 34.06220689954976], [-77.96044223420382, 34.189413842346156]]]}"
6,Northampton,419,393,383,1195,31668,82.7817746,2.17,2.796208531,79.95260664,15.26066351,1.990521327,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.21735379927844, 36.24113779368635], [-77.23429895238142, 36.21475555052368], [-77.2983037237711, 36.21168450345793], [-77.29319910913738, 36.163016991395274], [-77.3091678597051, 36.16292156835463], [-77.33468145273454, 36.18300568361906], [-77.38872207976732, 36.20325754036317], [-77.37831558071768, 36.24024080674354], [-77.41316011733002, 36.2559723466147], [-77.41854696037059, 36.281950103837474], [-77.45381152413466, 36.31990956553696], [-77.53777468238506, 36.302613336458734], [-77.5571307954833, 36.30436783566629], [-77.57164996541958, 36.31464814007586], [-77.57977568802504, 36.32842278235738], [-77.55938282068558, 36.37609855788911], [-77.56011579603954, 36.40650897955011], [-77.63567209116246, 36.440687523431485], [-77.65069546981455, 36.47273816458906], [-77.69857892774037, 36.47910819649405], [-77.74910957208128, 36.47372140525752], [-77.9009175797525, 36.51003598509688], [-77.89856873280051, 36.553092135412065], [-77.76363863658909, 36.55358909156236], [-77.31974634816565, 36.554068382535206], [-77.17704201975633, 36.55643753667065], [-77.15410749083013, 36.52640476645712], [-77.09181966071941, 36.50767107889267], [-77.07499624710911, 36.48366933495008], [-77.08296132538828, 36.470249394926554], [-77.1270144962464, 36.47086348001001], [-77.1390080120441, 36.456631045432005], [-77.14164727244116, 36.417218117798114], [-77.21735379927844, 36.24113779368635]]]}"
98,Onslow,483,478,453,1414,45434,34.8723694,2.32,11.339711,19.33314654,60.30901013,9.01813233,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.53832634360099, 34.45717576395574], [-77.57602502376596, 34.46951242971065], [-77.68953197390167, 34.720362249194416], [-77.65496054818522, 34.91909793026388], [-77.68268684715102, 34.96688819272276], [-77.63894527759008, 34.98418333391616], [-77.49932080293321, 34.96266719958966], [-77.36965456697276, 34.9144100791274], [-77.33481728292594, 34.93270084215469], [-77.28510224138188, 34.92656237430596], [-77.22266853109612, 34.884669535500315], [-77.20594427041729, 34.83566275878341], [-77.17973634784731, 34.83230974233102], [-77.19251604174747, 34.80444750956575], [-77.1639352351512, 34.774678007480624], [-77.14863009432862, 34.7644928670915], [-77.12906707589687, 34.685075824125704], [-77.15627435019158, 34.66079946697006], [-77.53832634360099, 34.45717576395574]]]}"
32,Orange,523,515,499,1537,56792,37.1145225,2.28,15.70247934,16.21731473,63.66346024,4.416745698,NC,"{""type"": ""Polygon"",""coordinates"": [[[-79.01786753043253, 35.858010659242524], [-79.09510175839273, 35.854087746552324], [-79.24593092873883, 35.86829422730657], [-79.27055919073435, 35.90474266878384], [-79.25951223834518, 36.048032279230675], [-79.25824013835283, 36.23582430516562], [-79.15900877556, 36.2338077811266], [-78.95081108668786, 36.233978630848654], [-79.01786753043253, 35.858010659242524]]]}"
85,Pamlico,498,487,451,1436,41325,54.7600315,2.78,4.761904762,24.04371585,66.82279469,4.371584699,NC,"{""type"": ""Polygon"",""coordinates"": [[[-76.94291003725051, 35.07019456486558], [-76.94389405497957, 35.09988485857441], [-76.98955838326815, 35.154205693656486], [-76.97200204610792, 35.15693374617713], [-76.96627179408993, 35.188127134090145], [-76.94709761677818, 35.21715433609422], [-76.89726627516559, 35.251737262307415], [-76.85022820735931, 35.21733357807066], [-76.63986277845704, 35.23741603560582], [-76.61416704242495, 35.27308674303906], [-76.59085947261077, 35.31224754041301], [-76.54062701232084, 35.30385424994388], [-76.50677514471215, 35.24893310965284], [-76.63974134978861, 35.172686318488296], [-76.60487484826355, 35.1387263358493], [-76.62387294364527, 35.064513371272945], [-76.67766211387064, 35.02424811177825], [-76.84912529935974, 34.98237993169538], [-76.94115553804295, 35.027587555572296], [-76.94291003725051, 35.07019456486558]]]}"
20,Pasquotank,443,445,427,1315,40261,56.3697066,1.37,5.127762431,43.78453039,46.37430939,4.71339779,NC,"{""type"": ""Polygon"",""coordinates"": [[[-76.29858527824997, 36.21438737921541], [-76.32389295022266, 36.233780843026096], [-76.37208194837307, 36.25250292648571], [-76.46001593805013, 36.37405224652741], [-76.50213350277883, 36.452439166169064], [-76.49801445999535, 36.50405505333208], [-76.40563283451266, 36.44731243121049], [-76.32102652911269, 36.40979941672286], [-76.30302022206594, 36.39200032583385], [-76.27379077709192, 36.381563573225186], [-76.26094218381931, 36.36391326353743], [-76.23819036774019, 36.361384293940326], [-76.21585018655841, 36.328002599793535], [-76.1931364982523, 36.32500827451019], [-76.18282096709592, 36.31539546514873], [-76.21855839813195, 36.29676455679852], [-76.11235845956249, 36.174578047071776], [-76.14158769732036, 36.14784871684489], [-76.23463298435225, 36.16351943877375], [-76.29858527824997, 36.21438737921541]]]}"
